Path	Category	Size_Bytes	Lines	Git_Status	Survey_Status	Unread_Reason	Covered_In_Docs
src/renderer/src/styles/enhance.css	Source: Renderer Frontend UI	6364	332	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/license.css	Source: Renderer Frontend UI	3938	193	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/logs.css	Source: Renderer Frontend UI	5812	259	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/screentext.css	Source: Renderer Frontend UI	10309	448	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/setup.css	Source: Renderer Frontend UI	170	12	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/styles/voice.css	Source: Renderer Frontend UI	10224	540	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/renderer/src/vite-env.d.ts	Source: Renderer Frontend UI	38	1	tracked	đọc đầy đủ		docs/project-atlas/modules/renderer.md; docs/project-atlas/PRODUCT.md
src/shared/audioMix.ts	Source: Shared Contract	1076	31	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/autoShortAlignment.ts	Source: Shared Contract	11903	256	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/autoShortBackgroundMusic.ts	Source: Shared Contract	1767	42	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/autoShortContract.ts	Source: Shared Contract	14260	326	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/autoShortOcrBlur.ts	Source: Shared Contract	1543	39	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/autoShortSeparation.ts	Source: Shared Contract	987	25	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/brand.ts	Source: Shared Contract	356	12	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/domains.ts	Source: Shared Contract	2760	80	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/ocrVisualTimeline.ts	Source: Shared Contract	19615	562	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/sites.ts	Source: Shared Contract	2394	69	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/subWrap.ts	Source: Shared Contract	5845	200	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/subtitleEffects.ts	Source: Shared Contract	23510	665	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/subtitleLayout.ts	Source: Shared Contract	8873	244	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/subtitles.ts	Source: Shared Contract	6627	193	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/types.ts	Source: Shared Contract	29301	1219	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/urlSafety.ts	Source: Shared Contract	325	9	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/version.ts	Source: Shared Contract	582	14	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/videoTitle.ts	Source: Shared Contract	1516	33	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
src/shared/ytdlpErrors.ts	Source: Shared Contract	5323	141	tracked	đọc đầy đủ		docs/project-atlas/modules/shared.md; docs/project-atlas/CONTRACTS.md
tests/autoshort-disk-budget.test.ts	Tests: Automated Test Suites & Fixtures	4350	129	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-item-scope.test.ts	Tests: Automated Test Suites & Fixtures	10402	302	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-ocr-burn.test.ts	Tests: Automated Test Suites & Fixtures	9071	253	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-ocr-contract.test.ts	Tests: Automated Test Suites & Fixtures	5737	169	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-ocr-pipeline.test.ts	Tests: Automated Test Suites & Fixtures	33820	934	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-ocr-runtime.test.ts	Tests: Automated Test Suites & Fixtures	28085	850	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-queue-throughput.test.ts	Tests: Automated Test Suites & Fixtures	4889	156	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-resource-manager.test.ts	Tests: Automated Test Suites & Fixtures	9867	295	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-telemetry.test.ts	Tests: Automated Test Suites & Fixtures	12459	328	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-tts-cache.test.ts	Tests: Automated Test Suites & Fixtures	5182	133	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-tts-pipeline.test.ts	Tests: Automated Test Suites & Fixtures	10267	317	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/autoshort-video-title.test.ts	Tests: Automated Test Suites & Fixtures	2072	42	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/burn-video-title.test.ts	Tests: Automated Test Suites & Fixtures	15590	326	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/canonical-display-geometry.test.ts	Tests: Automated Test Suites & Fixtures	7240	176	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/canonical-runtime-migration.test.ts	Tests: Automated Test Suites & Fixtures	12831	322	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/dubbing-plan.test.ts	Tests: Automated Test Suites & Fixtures	20273	433	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/e2e-autoshort.test.ts	Tests: Automated Test Suites & Fixtures	6726	175	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/fixtures/separator/README.md	Tests: Automated Test Suites & Fixtures	1404	36	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/local-runtime.test.ts	Tests: Automated Test Suites & Fixtures	112676	2442	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/local-translation.test.ts	Tests: Automated Test Suites & Fixtures	14911	294	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/ocr-mask.test.ts	Tests: Automated Test Suites & Fixtures	8482	292	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/ocr-visual-timeline.test.ts	Tests: Automated Test Suites & Fixtures	12714	394	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/python/test_separator_qualification.py	Tests: Automated Test Suites & Fixtures	2244	50	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/release-tooling.test.ts	Tests: Automated Test Suites & Fixtures	32069	692	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/separator-contract.test.ts	Tests: Automated Test Suites & Fixtures	3191	81	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/separator-pipeline.test.ts	Tests: Automated Test Suites & Fixtures	8090	218	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/separator-runtime.test.ts	Tests: Automated Test Suites & Fixtures	21631	557	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/sttn-contract.test.ts	Tests: Automated Test Suites & Fixtures	2922	63	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/sttn-pipeline.test.ts	Tests: Automated Test Suites & Fixtures	11090	189	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/sttn-runtime.test.ts	Tests: Automated Test Suites & Fixtures	10417	165	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tests/video-title.test.ts	Tests: Automated Test Suites & Fixtures	14033	259	tracked	đọc đầy đủ		docs/project-atlas/TESTING.md
tsconfig.json	Config/Legal: Project Root Configuration	119	7	tracked	đọc đầy đủ		docs/project-atlas/CONFIGURATION.md; docs/project-atlas/SECURITY_AND_LICENSE.md
tsconfig.node.json	Config/Legal: Project Root Configuration	448	21	tracked	đọc đầy đủ		docs/project-atlas/CONFIGURATION.md; docs/project-atlas/SECURITY_AND_LICENSE.md
tsconfig.web.json	Config/Legal: Project Root Configuration	557	25	tracked	đọc đầy đủ		docs/project-atlas/CONFIGURATION.md; docs/project-atlas/SECURITY_AND_LICENSE.md
